split,row_index,sonnet_id,candidate_index,rerank_score,POEMetric_proxy,sonnet_form_accuracy,exact_14_lines,line_count_score,line_length_score,shakespearean_rhyme_pair_score,final_couplet_rhyme,MATTR,distinct_2,lexical_diversity,repetition_rate,non_repetition,imagery_literary_device_score,prompt_continuation_theme_overlap,poemetric_overall_quality_proxy,sonnet_or_not_bot_pass,mbr_score,model_score,candidate_chrf,candidate_text
train,162,163,3,0.5285895675355334,0.6037171511627906,0.5,1.0,1.0,0.75,0.0,0.0,0.961,1.0,0.9804999999999999,0.0852713178294574,0.9147286821705426,0.31,0.0,0.6953071705426356,0.0,0.5356740057494297,0.0,34.4143195871838,"O Grammar rules, O now your virtues show;
So children still readread To discern and discover you with awfulawful Archaic term for “awe-filled”. eyes,
As my young Dove may in your precepts wise
ly write – 'Correct' or
refactoror's count‑book,' correcta­tive book to
study by inquiring questions - not of their rhyme nor
pen (nor scribesorth!), but o did I deem them worth
reading at these hours? And even as much! do no
better than let me think that this might be so:
then though they look up like sheep from herdage onward
upon the stream,—then are happy men again caught out there
too strong a flock—even thus shall we get back our
goods when hungry — what is wrong if it goes
away soon after feeding"
train,166,167,0,0.5017645820994295,0.5768628093892925,0.46428571428571425,1.0,1.0,0.5714285714285714,0.0,0.0,0.9094915254237288,1.0,0.9547457627118644,0.12037037037037035,0.8796296296296297,0.2791666666666667,0.0,0.6629688480853735,0.0,0.4625682035077365,0.0,40.94188812944691,"Oh, laud the Lord, the God of hosts commend,
Exalt his pow’r, advance his holiness:
With all your might lift his almightiness;
with His help he purify and purge waste cities!
His majesty afford him hymns
to praise. Praise be for
thee !""—to Constantinople in last
days written a multitude worthy
exulting--—""One holy pope brought one precious book from each king's
pocket..."" (""The triumphs surpass power""), says Pope Pius XII."" Behold
that flattery doth beguile me,"" I say once more,—my mind
salutes thy pen near as soon hath passed out my
moist night-cap... And where thine is which thou wert quench
by these words?"
train,166,167,1,0.5691238716194532,0.613651365363059,0.5285714285714286,1.0,1.0,0.6785714285714286,0.14285714285714285,0.0,0.9432258064516129,1.0,0.9716129032258065,0.09009009009009006,0.9099099099099099,0.15833333333333333,0.05625,0.6791307032839292,0.0,0.48114674311684075,0.0,41.29129558406847,"Oh, laud the Lord, the God of hosts commend,
Exalt his pow’r, advance his holiness:
With all your might lift his almightiness;
with thy aid he fortify;
To him praise thee in
glory be exalted. †Give us
every cause to reckon—reward our way! —Thy love has been
inviolate and constant."" [4] And since then this is true
also before faith's sake had begun : ""So say unto
me now that it may not long detain my mind,""
says Holy Sylvester , ""'t thou shouldst have so much
power over time'n ! All these are given up as
they came from thence ; but none yet hath lost
them when such things did perish.' So"
train,166,167,2,0.5140022819158027,0.5940267857142857,0.46428571428571425,1.0,1.0,0.5714285714285714,0.0,0.0,0.9564285714285714,1.0,0.9782142857142857,0.08571428571428574,0.9142857142857143,0.43333333333333335,0.0,0.700625,0.0,0.4603938526017666,0.0,41.11316906953266,"Oh, laud the Lord, the God of hosts commend,
Exalt his pow’r, advance his holiness:
With all your might lift his almightiness;
assign him before each bereft burden
His most sacred worship and
holy duty. †Promote also His
providence's blessing in warsteads on
thy pen, troweld foes' fire-breathed
knee, yea lo! hart besides man avarice to do thee
good deeds? Through you more faithfully go endowed kings praise
have grown with Heaven among thine eyes…. Open conflation between
perfection aforesaid is liberty,—have denied he hath come while like
He lieth.[3] For having death sever'd from dignity Death abideeth
within a wishless state"
train,166,167,3,0.5219505292434109,0.5961389307557886,0.4714285714285714,1.0,1.0,0.6071428571428571,0.0,0.0,0.9563333333333334,1.0,0.9781666666666666,0.1009174311926605,0.8990825688073395,0.25416666666666665,0.05625,0.6724373088685015,0.0,0.4774473967948217,0.0,40.89864160770087,"Oh, laud the Lord, the God of hosts commend,
Exalt his pow’r, advance his holiness:
With all your might lift his almightiness;
with blessing praise he offer
up authority, and edut”mly raise.
†Advance him on to power!
He may no farther give
ennobling or rebelling aid; for if thou forbid shouldest His
largesse cease? then let princes' eyes be well-shaded from my
thoughts.' Such is thy woe when I tell 'tis true,'
not even as another tongue says so heretofore : Praise
thee ēs unheeded amen—even in spite of a certain fault.—
But thus we can say that by being praised but
only at great cost"
train,170,171,0,0.49772341263360836,0.5699090346534653,0.44999999999999996,1.0,1.0,0.5,0.0,0.0,0.9315384615384615,1.0,0.9657692307692307,0.12871287128712872,0.8712871287128713,0.1875,0.0,0.6448890898705254,0.0,0.49841251200194586,0.0,39.77623385944545,"Methinks I see some crooked mimic jeer
And tax my muse with this fantastic grace,
Turning my papers, asks ""what have we here?""
The furtive check on my replies
To him so absurdly as to ask his correction);
But being myself a wary and querulous woman,
I abhor it more than
any censure of wit. As
for these expressions from me or friend,
They seem strangely fondial; they
are written in foreign tongue:
From the lost bird that chirps at mantling cries,—--youths!–and retires!""—Meantime
—yet may never rightly be blest'd (to-morrow)—or thought adulterous."" And
then thou know"
train,170,171,1,0.5196776093801545,0.5910886339151045,0.5071428571428571,1.0,1.0,0.7857142857142857,0.0,0.0,0.9470588235294117,1.0,0.9735294117647059,0.09401709401709402,0.905982905982906,0.03,0.0,0.6518780794369029,0.0,0.49063632536075613,0.0,40.154569097995996,"Methinks I see some crooked mimic jeer
And tax my muse with this fantastic grace,
Turning my papers, asks ""what have we here?""
stammer her questions
In tongue-tied retorts of mine;
I ask him: Why do you not inform me? or
even say so?'—or else laugh at his taunts' countenance'? Or
think that the poor bastard had a master's mind to
offend,—and was in many ways quite mistaken. All these words
which then are common sense and truth seem illogical! Nay
indeed they were but what must be found there from
time immemorial on all sides : They hold no account
whatever ; their purpose is merely one.—My soul hath taken
leave thereof for good"
train,170,171,2,0.5256107108143577,0.6006187881429818,0.5,1.0,1.0,0.75,0.0,0.0,0.9432258064516129,1.0,0.9716129032258065,0.07207207207207211,0.9279279279279279,0.2833333333333333,0.0,0.6923852077884336,0.0,0.5058667155606186,0.0,39.628965135268125,"Methinks I see some crooked mimic jeer
And tax my muse with this fantastic grace,
Turning my papers, asks ""what have we here?""
On a test-piece of his curious question*,*
I add me an honest
retort to set him on
guard*.
But go away and compose better proof than that.** The
child replies silently:—""The worms are; not given."" Not long ago
he repositioned himself before the prince's eyes — bright red
lips very wide! Though mirthful for ever from envy much
obliged,— yet these slynesses do seem interesting by their power
springs (vnille d'affaire), who knows all religious dignities more well
no matter what might be read in public shows"
train,170,171,3,0.5799402065698078,0.646926701016375,0.5071428571428571,1.0,1.0,0.7857142857142857,0.0,0.0,0.9636363636363636,1.0,0.9818181818181818,0.07826086956521738,0.9217391304347826,0.26805555555555555,0.275,0.6935976613965744,0.0,0.5076245365344935,0.0,39.93331388027118,"Methinks I see some crooked mimic jeer
And tax my muse with this fantastic grace,
Turning my papers, asks ""what have we here?""
Proving edicts not to be written at all
How outrageous and insulting his answers are?*
I know no better hand; the inquisitive replies were done
fairly.
Then he chides me for being rich,—a simple lie—or calls
another's pen a trick:
When then would it seem fair that such was worth
before our eyes! (All right) But can't others complain either
from us or your reproach-dwellers in power tell what they
did more of an interest than gold made their own
name by its excellence on paper itself ? No true"
train,174,175,0,0.5809090170783535,0.6227205006361669,0.5142857142857142,1.0,1.0,0.6071428571428571,0.14285714285714285,0.0,0.9741379310344828,1.0,0.9870689655172413,0.04672897196261683,0.9532710280373832,0.11704545454545454,0.1125,0.6826418165704743,0.0,0.48862912672889575,0.0,42.082332853879485,"How many paltry, foolish, painted things,
That now in coaches trouble every street,
Shall be forgotten, whom no poet sings,
Paint a few that are
most well known, or penne?—whom
therefore they blame,—are the heretofore unknown boys,
Whereat their reputations endure harassed
and despised?, do those contrivances
make them boast; whence arise all sorts of errors to
come: thus there dwells artifice till its coming foam. And
what reason better may virtue than this appear when some
lecher seems lovelier! For how much more apt is beauty'n
trod out on less should see’er die at once if
any jot held dry without finitude again"
train,174,175,1,0.5661399862399674,0.6079049220800147,0.5071428571428571,1.0,1.0,0.5714285714285714,0.14285714285714285,0.0,0.9617241379310344,1.0,0.9808620689655172,0.05607476635514019,0.9439252336448598,0.1,0.05625,0.6736968256525943,0.0,0.5057011364516666,0.0,41.6506219078009,"How many paltry, foolish, painted things,
That now in coaches trouble every street,
Shall be forgotten, whom no poet sings,
or fancies to appear?*
O some of the most
wise and good writers come
tacking on, *or fix such a blunder*, */
Mouthed so few praises as these scoundrelies can make’d?, that
none seem for it worth-while;—how much less is this with
those more learned,—and how unappreciative are all their descriptions. And
yet if I did believe them wrong's right doings lie:
but they cannot know what lies might prove me fair
being done false! Nay at least not my tongue telleth
thee why"
train,174,175,2,0.5706473091219615,0.6156427597402597,0.5142857142857142,1.0,1.0,0.6071428571428571,0.14285714285714285,0.0,0.9743999999999999,1.0,0.9872,0.06060606060606055,0.9393939393939394,0.16944444444444445,0.05625,0.6870651515151515,0.0,0.4874961716167194,0.0,38.842710550109395,"How many paltry, foolish, painted things,
That now in coaches trouble every street,
Shall be forgotten, whom no poet sings,
or plays,
Conducts a call?…and yet who
are so few any-scandalous stand,*
scour?,’t newteachers' founts; most salacious
and exultant phrases afford:—""No bloody
toy to put on mop tread,"" dearer than censure. In
those cases there is perfect truth upon these borderers! Every
method of art seeks for such profane places as must
do their bidding !"" Or more wrothly,—as if written about
some one else with secrets he did not hide from
his own pen"
train,174,175,3,0.6074810381987975,0.6319182335780161,0.5585714285714286,1.0,1.0,0.6785714285714286,0.24285714285714285,0.0,0.9760606060606061,1.0,0.988030303030303,0.05217391304347829,0.9478260869565217,0.1125,0.05625,0.6963390974967062,0.0,0.5030209474880895,0.0,43.01603309920228,"How many paltry, foolish, painted things,
That now in coaches trouble every street,
Shall be forgotten, whom no poet sings,
or plays-pulpit,*
Bailies' signs and plazas proclaim?
One question seems more vexing:
what were they before the school books;?"" I reply,—those most
dull writers who had been so far gone to writing
did not write letters at all. And if we say
it was some idle tongue among this crowd of old
women—we shall only add a few errors too.—and when these
poets went from memory for four years do recall none!
Then are those poor souls again lost with their dead
companions’s penels forever immortalized as living proof that"
train,178,179,0,0.5764146264881802,0.6262249769590233,0.5642857142857142,1.0,1.0,0.8571428571428571,0.14285714285714285,0.0,0.9424324324324324,0.9836065573770492,0.9630194949047408,0.09756097560975607,0.9024390243902439,0.37833333333333335,0.0,0.7206146298237461,0.0,0.5100735496336473,0.0,43.62549801037502,"A woman’s face with nature’s own hand painted,
Hast thou, the master mistress of my passion;
A woman’s gentle heart, but not acquainted
with thy words,
But her lips are engraven on mine breast?—a child's complexion
full art wrought from thee!
Beauty in beauty cannot be denied: our sight is seen
through all garments. Nor can we go to such a
beautification as she bore me there (as men do), and
so I made this herself for myself by labor alone
without most care whatsoever else(?). Yet yet what did they
dost wonder upon you that their eyes could see some
blackness splashing hither whereupon your tongue became vibrant at length
like ink--that only makes it more doubtful"
train,178,179,1,0.6329879280141459,0.6529371149648314,0.6142857142857143,1.0,1.0,0.8928571428571429,0.2857142857142857,0.0,0.9623684210526315,0.9838709677419355,0.9731196943972835,0.10399999999999998,0.896,0.27222222222222225,0.05625,0.7231132569326543,0.0,0.510116315558204,0.0,43.25777064109709,"A woman’s face with nature’s own hand painted,
Hast thou, the master mistress of my passion;
A woman’s gentle heart, but not acquainted
with me”s work
With creation's art through thy breast-pointing mien
In her passionate tongue contorting beauty and sweet processions? Wherefore
hast I made thee so beautiful that you waken now
to your grief all eternity spent in mine care: for
since then have men thought themselves free from shame or
hatred. The old maid who takes delight at play has
been once a nurse before she doth die—a name whom
some say only had nothing else than birthright when this
time was given! This we do here express on our
minds as if it were true,—"
train,178,179,2,0.681610254882168,0.7146528358996871,0.5714285714285714,1.0,1.0,0.8928571428571429,0.14285714285714285,0.0,0.9691891891891892,0.9836065573770492,0.9763978732831191,0.08943089430894313,0.9105691056910569,0.33560606060606063,0.55,0.722082653834453,0.0,0.49834263805833984,0.0,43.04655043180165,"A woman’s face with nature’s own hand painted,
Hast thou, the master mistress of my passion;
A woman’s gentle heart, but not acquainted
with thy art's surface
Beautiful eyes (containeth her beauty ’d best),
Possessing thine breast alone: and a famous well ornamented ass
whose appearance she expects to glory in. The image is
common knowledge among some artists for whom this comes only
as part of their love vows or lack thereof? If
so – let me define it by one sense! Let
every other second appear without being forced on contentment there
; that I might possibly remember thee if what hath
created you had changed from him about birth ? So
deftly did your method affect others who used nothing"
train,178,179,3,0.5800186584986391,0.6337861767020858,0.557142857142857,1.0,1.0,0.8214285714285714,0.14285714285714285,0.0,0.96,0.9833333333333333,0.9716666666666667,0.0826446280991735,0.9173553719008265,0.5233333333333333,0.0,0.7457555096418733,0.0,0.496846044825201,0.0,41.698877863930385,"A woman’s face with nature’s own hand painted,
Hast thou, the master mistress of my passion;
A woman’s gentle heart, but not acquainted
for me,
Her breast ornamented by a man-handkerchief:
My care in her bosom to thee is like mine
or an invention thereof. Then shalt I show thy love's
image on clear hair, as heretic at work.[...] Whose right
foot art this clean sheath bound and woven up? This
maiden shall be born again unto that which was loved—a
crown crowned more lovely than fair white eyes . When
all will wellen when their lips may close upon what
hath spoken out,—well do you hear! He who knewst such
words would look far away"
train,182,183,0,0.6708722692001223,0.7035319997134202,0.5499999999999999,1.0,1.0,0.7857142857142857,0.14285714285714285,0.0,0.9614492753623188,0.9914529914529915,0.9764511334076551,0.10169491525423724,0.8983050847457628,0.30138888888888893,0.55,0.7063973878716878,0.0,0.48240859757283533,0.0,42.315718533535055,"In the old age black was not counted fair,
Or if it were, it bore not beauty’s name;
But now is black beauty’s successive heir,
Made of all lightness and commoner blemish, *qualities* other appearances,
cleared from its birth.
Its white brow did in many civil days dawdle with
dignity's sharp wit,
And then also profaned or cast his good complexion away:
but this kind had sweet wings set round him,—so they
gave their hats to heaven on high!—Not worth more than
fine feathers? Why indeed thy heart loved hate instead that
bread must spoil these garments which wear them without thee
forbearance'd.—Ah no poor devil began torturing over you being slain
! Or"
train,182,183,1,0.631416839121169,0.6800051252294781,0.5499999999999999,1.0,1.0,0.7857142857142857,0.14285714285714285,0.0,0.9669333333333333,0.991869918699187,0.9794016260162601,0.10483870967741937,0.8951612903225806,0.6791666666666667,0.275,0.7630157290847102,0.0,0.5022889171317068,0.0,41.97427822334328,"In the old age black was not counted fair,
Or if it were, it bore not beauty’s name;
But now is black beauty’s successive heir,
Not worth to trade or
be sold as cleanly, either
in white-fame shops*, *wholesale'',
The fine brow of its hue still bears a trace,
‑no longer inferior. Or worse: that dark grey head may
have made art with silver eye shine, and by this
time had come more clear? There are even shades like
these though we cannot discern their true colours—the colour itself
gives no light then,—but for some reason they seem so
pale when she hath touched them! Why should ill eyes
deceive us thou sayest her complexion look better than all"
train,182,183,2,0.6777594543224056,0.7106303633247162,0.5714285714285714,1.0,1.0,0.8928571428571429,0.14285714285714285,0.0,0.9570666666666666,0.991869918699187,0.9744682926829268,0.10483870967741937,0.8951612903225806,0.2858333333333334,0.55,0.7102823957513769,0.0,0.48291122115643836,0.0,42.39338253487929,"In the old age black was not counted fair,
Or if it were, it bore not beauty’s name;
But now is black beauty’s successive heir,
That its lines be reckonable with wide marks
To statehood or brand”d racial shame;^)
It could afford to call itself more than whitewashed in
colour:
Its worse condition all contains traces of human suffering. The
modern eyes saw a fine horror which seemed intolerable—well worth
watching out for! Only then did we send colours along
and re-live them anew again at Heaven's fresh registers level
below,—when first I gave poor Grief our sweet pencil from
me when he had laid my penstain on mine cheek
every day since seeing that page soon after"
train,182,183,3,0.6905766247329694,0.7273485876884768,0.557142857142857,1.0,1.0,0.8214285714285714,0.14285714285714285,0.0,0.9432432432432432,0.9918032786885246,0.9675232609658839,0.10569105691056913,0.8943089430894309,0.65,0.6062500000000001,0.7579580510138287,0.0,0.49350868317368574,0.0,42.35308954738022,"In the old age black was not counted fair,
Or if it were, it bore not beauty’s name;
But now is black beauty’s successive heir,
Retouched to no whit's countenance,
Fair colour “d its rank or level.
The new day when golden beauties and pale beigh of
white light stood forth again:—a long line lived at that
house made a blot —crowded with children from far up
high had grown in thrift among them! That book being
writ as before,—in this they held their breath ! Then
came upon youth darkening on his brow those rare bones
all over dear memory thereupon so young? They said he
would grow like fresh sun after some time since life
forgot us for"
train,186,187,0,0.5752373901193315,0.6231635558069382,0.5499999999999999,1.0,1.0,0.7857142857142857,0.14285714285714285,0.0,0.9832352941176471,1.0,0.9916176470588236,0.05982905982905984,0.9401709401709402,0.16944444444444445,0.0,0.7008638134741076,0.0,0.49673152985197144,0.0,42.52080340243181,"Thy gift, thy tables, are within my brain
Full character’d with lasting memory,
Which shall above that idle rank remain
me's chit
Contents' of mental store; thine writings be written in time
With remembrance and care. Thy fair frame not only lends
to the mind works copious notes on these pages: but
I can look back a page from then till it
is so remembered - if you have any excuse why
its contents should at all count thou? ‘But waita! what
better use might this book learn than your mother used
she never got outta her womb?' If no one looks
for his praise more doth pity him who prays best--only
ere he bides some"
train,186,187,1,0.5728816396021835,0.6171899213075059,0.5357142857142857,1.0,1.0,0.7142857142857143,0.14285714285714285,0.0,0.9325423728813559,1.0,0.9662711864406779,0.08333333333333337,0.9166666666666666,0.2,0.05625,0.6882344632768361,0.0,0.4945343759823322,0.0,42.860201095391936,"Thy gift, thy tables, are within my brain
Full character’d with lasting memory,
Which shall above that idle rank remain
in mine book.
My thoughts upon them be written which I have full
power
To recall; and therefore all their worth belong to thee.""​—Moses
16:29)
""Now is the fulness of these books,"" says Mr., ""of
thine own remembrance made unto me by myself!""—""The things thou
wilt lend now too far;"" or else his words may
not say more where we read! We will add some
others before us both remember well--for they seem worthy praise
when it comes from such a true thing as this"
train,186,187,2,0.5563648327057822,0.6020797952047952,0.5214285714285714,1.0,1.0,0.6428571428571429,0.14285714285714285,0.0,0.9418181818181818,1.0,0.9709090909090909,0.07692307692307687,0.9230769230769231,0.1361111111111111,0.0,0.67641317016317,0.0,0.4747186071625988,0.0,42.19901092714131,"Thy gift, thy tables, are within my brain
Full character’d with lasting memory,
Which shall above that idle rank remain
mine; ․nay increase in me
The contents of all their parts and bibliographies,
And make artful use thereof.
Your dowering life invites fondness's
praise
Of your other books'; nor thine own intellect can afford
it the space to dwell: for some hour between thee
thinkiest inde-cupèleance hath left you – 'tis not ever now
as heavy a burden upon impetuous adders' minds tis robbed
by fortune! This woe is too easy this ideal statute
should seem (as when vanity blinks at dream)"
train,186,187,3,0.567978122014289,0.6139197114505213,0.5357142857142857,1.0,1.0,0.7142857142857143,0.14285714285714285,0.0,0.9757746478873239,1.0,0.987887323943662,0.05833333333333335,0.9416666666666667,0.11704545454545454,0.0,0.6874453158344003,0.0,0.4983201951482867,0.0,44.40952544505663,"Thy gift, thy tables, are within my brain
Full character’d with lasting memory,
Which shall above that idle rank remain
hold; and therefore I retain
Its contents in thine hands.
For all things doth their
operation fill me; what good thing can there be from
thee? Thy presence is the most active part of human
mind: if thou livest but to die—in it no remembrance
remains ill-remembered! So will this same sumsturn ills any injury
whatsoever which may arise,—till these walls come close at hand.—In
truth they still live till death meet (unless you have
made them strong) so as not need such a defence
against insult or grief on account thereof being changed into"
train,190,191,0,0.6747446011713044,0.7016105263157895,0.5499999999999999,1.0,1.0,0.7857142857142857,0.14285714285714285,0.0,0.9855384615384615,1.0,0.9927692307692307,0.04385964912280704,0.956140350877193,0.044444444444444446,0.55,0.6863940620782726,0.0,0.5068380808774072,0.0,41.405065198020445,"Accuse me thus: that I have scanted all
Wherein I should your great deserts repay,
Forgot upon your dearest love to call,
or mend my goods;
O'er breaches of theft and wrongs done heretofore?
Thy latest consolations grossly show mine torts. For aught in
honest owne art leave hart offt whereof it is found
committed,
And paid ill-gotten gains by whose late ransom repair may
well be deemed fair ? If this untrue view were
true from time past thy cries would readily vanish! Think
not why tho more manifold neglect might arise ! My
strong desire amid thee now small grief hath rendered false
the truth against which thou dost err so much excel"
train,190,191,1,0.5633652351456295,0.6080841251638269,0.5357142857142857,1.0,1.0,0.7142857142857143,0.14285714285714285,0.0,0.9349999999999999,1.0,0.9675,0.08256880733944949,0.9174311926605505,0.175,0.0,0.6849827981651376,0.0,0.5148767048785161,0.0,40.53357944494914,"Accuse me thus: that I have scanted all
Wherein I should your great deserts repay,
Forgot upon your dearest love to call,
or refutation my tract.
Of any point the wrongs you put up for repair,*
*or contend with on my address.
My neglect of this part was so preposterous a fault
as mine;
That by paying some more interest may be better spent
than in another's debt paid off.
But there is but one argument against it which no
mind can defend! In what form do these things arise?
Let us proceed till they are expunged from memory -
then we shall write their story again and see whether"
train,190,191,2,0.566976316486424,0.6144174330141337,0.5214285714285714,1.0,1.0,0.6428571428571429,0.14285714285714285,0.0,0.9803448275862069,1.0,0.9901724137931034,0.04672897196261683,0.9532710280373832,0.22083333333333333,0.0,0.7014858604576215,0.0,0.5017768390282381,0.0,42.9488295788553,"Accuse me thus: that I have scanted all
Wherein I should your great deserts repay,
Forgot upon your dearest love to call,
or do my due repair;
Deflate any wrong which might
arise from this offhand gush,*
Thrilling on the public expense of insults and construals calls.
(I hate not so much pain as these sums,) -
Therefore affright you! for by such a fault too far
appearlled good deeds be made- fair is praise both assailed
& punished-- For true it seemed but how felicitous thou
was hereto read when flung into debate within thy song's
bosom— And now add poisonerlier contentment’s name than aloof with
humour"
train,190,191,3,0.5648463566084126,0.6120583541458542,0.5142857142857142,1.0,1.0,0.6071428571428571,0.14285714285714285,0.0,0.9796363636363636,1.0,0.9898181818181818,0.04807692307692313,0.9519230769230769,0.2375,0.0,0.7010603146853147,0.0,0.5082582635368857,0.0,41.076130576215334,"Accuse me thus: that I have scanted all
Wherein I should your great deserts repay,
Forgot upon your dearest love to call,
or for'se'er] my main repair
Any late charge of forfeitures.
’‫ This need do you
not tell,
That though this might make up some misfeasance more intepreant
Than at the loss yourself were wrong? and whether false
in their retentive deed doth appear heretical; but if it
be true then nothing could bring him away from such
slavish thingness as these things did beguile thee when thou
art dead! Let each his reason plead one word with
pardon unto peace-chamberlain--but"
train,194,195,0,0.5786258954708976,0.6262077907924681,0.5428571428571428,1.0,1.0,0.75,0.14285714285714285,0.0,0.9512903225806452,0.990909090909091,0.9710997067448681,0.09009009009009006,0.9099099099099099,0.3125,0.05625,0.7071274041636945,0.0,0.49072259404602553,0.0,41.04749800310641,"O, for my sake do you with Fortune chide,
The guilty goddess of my harmful deeds,
Than did not better for my life provide
me some redress;
(1) My wrongs were far more grievous,
than mine evil and your rightful misdeeds.
Therefore neglect to thy nature I reproach thee:
For ever'son thou have done that crime which amest worth
so much guilt-barred!—the think is simple now about charity."" So
it went on after this ere we spent a day
or two there living together.. Shall no blood be shed
in shame? Or who knows how here the tears come
afterwards?"" Well said she.— ""Nor man can weep,"" answered her
bl"
train,194,195,1,0.5774834711501015,0.6232401423913767,0.5428571428571428,1.0,1.0,0.75,0.14285714285714285,0.0,0.9593846153846154,0.9911504424778761,0.9752675289312458,0.08771929824561409,0.9122807017543859,0.21250000000000002,0.05625,0.693762057671408,0.0,0.49397962601125434,0.0,42.48731966768771,"O, for my sake do you with Fortune chide,
The guilty goddess of my harmful deeds,
Than did not better for my life provide
or devise any assistance
My wrongs and amends in all her good works.
For me to have so much pleasure within your care
repays no debt;
I shall take from thee such a fair recompense as
I deem fit?
If thou wouldst be more willing than that which she
most graces by crime's disgraceful deed, grant it again: but
if the public purse are corrupt enough thereof--give mine ransom
unto thy own part! -- In this way write forth
another account written on each page-booked paper... ...Then read these"
train,194,195,2,0.5710488119782531,0.6179352768561578,0.5214285714285714,1.0,1.0,0.6428571428571429,0.14285714285714285,0.0,0.9714814814814815,0.9901960784313726,0.9808387799564271,0.08737864077669899,0.912621359223301,0.24666666666666667,0.05625,0.692865034794932,0.0,0.48201376925331435,0.0,41.026962447471995,"O, for my sake do you with Fortune chide,
The guilty goddess of my harmful deeds,
Than did not better for my life provide
me in ill-desirable ways
Prohibit any wrongs that were committed by thee;
In all I commend your charity to posterity.
With love and goodness sincere praise pardon is due:
Behold the evils which profaned mine eyes have conceived!
My distresses upon them fear
worse than those one reproachfitteth—embrace'd
their careiest fears!: †Then unkind
will thou come oft close?‡
So amazeous shall these faults be!' Then Gaius first dies
aloof 'round unto death.' No heed he has been"
train,194,195,3,0.5754569489340031,0.6229540788349237,0.5642857142857142,1.0,1.0,0.8571428571428571,0.14285714285714285,0.0,0.974,0.9915254237288136,0.9827627118644068,0.0672268907563025,0.9327731092436975,0.1125,0.0,0.6932589552770261,0.0,0.4768225761020819,0.0,39.726280171028726,"O, for my sake do you with Fortune chide,
The guilty goddess of my harmful deeds,
Than did not better for my life provide
me goods in services
Promised from her due nature or given to him;
To have done well what is good I no more
deserved. For thine own kind's poor conduct ruined mine! —
Go now back into thy thoughts: make us glad when
we take up ill health and labour ! Have mercy
upon the wrongdoer (a human being), who suffers nothing’d but
loss? Do thou that same on one thing only till
they die too weak & long by his sufferings away
:— Be merciful unto them !"" Then she gave this
answer which was so pleasant like"
train,198,199,0,0.5771723414160117,0.6273784696634733,0.5499999999999999,1.0,1.0,0.7857142857142857,0.14285714285714285,0.0,0.9857971014492753,1.0,0.9928985507246377,0.05084745762711862,0.9491525423728814,0.2388888888888889,0.0,0.7138461066077132,0.0,0.47880399749593466,0.0,41.67693105891666,"Not mine own fears, nor the prophetic soul
Of the wide world dreaming on things to come,
Can yet the lease of my true love control,
or devise any end?,* my inquiry?
Receive that answer in a
well-thought report*, and give it
with open mind; not at all! know what I am
thinking:—unaware minds are better than far too many perils. might
be mistaken for your thoughts hisfunges were full thereof last
year loth night when they scourged me up brightening nurseries,
poor dull country streets where lifeless prospect remains rich,—in looking
upon them stories seem so familiar now as those unsolvable
men,'tis said unto him presently .but had he more reason
say this"
train,198,199,1,0.6306825848368485,0.6673310613682092,0.557142857142857,1.0,1.0,0.8214285714285714,0.14285714285714285,0.0,0.9566197183098591,1.0,0.9783098591549295,0.09166666666666667,0.9083333333333333,0.13166666666666668,0.33125000000000004,0.6864107981220657,0.0,0.48100968634126234,0.0,40.19155491313611,"Not mine own fears, nor the prophetic soul
Of the wide world dreaming on things to come,
Can yet the lease of my true love control,
or even address –
Matter's expressed concerns – my written answers
To long-sought and unsaid public needs be brought into effect
(plans) reasoned policy), me think have done. And I pray
that not in vain: for heaven knows what is best;
which one thing then shall this distress put? No matter
your creed! Love never tells but a vague trilby line
(which we do understand): ""O dear thy words may speak!""
But God does ask us all when he sees where
they are going before Him first moves with his hand
towards thee."" Let him"
train,198,199,2,0.5873539855655716,0.6345904769752331,0.5642857142857142,1.0,1.0,0.8571428571428571,0.14285714285714285,0.0,0.9681081081081081,1.0,0.9840540540540541,0.07317073170731703,0.926829268292683,0.18416666666666667,0.05625,0.7028458305866843,0.0,0.47891542795141645,0.0,40.911201762020205,"Not mine own fears, nor the prophetic soul
Of the wide world dreaming on things to come,
Can yet the lease of my true love control,
or redress,[Pg 143] my wants's proposals?
The unbounded processes in thought and expression – are there
any firm policy bases at all?
I cannot if this be untrue say I did not
think by then that far—yet self-surprising fear can never save
me; for soon anything will break out from it! would
our better knowing one day put another mask aside its
shame!) wherefore why should therefore possessive bravery aspire’s rear image
given up ? let none lose his grasp even without
losing though absent: a rare sight he might dream again
made sure wishful thoughts"
train,198,199,3,0.6289808557780722,0.6698942669172933,0.5642857142857142,1.0,1.0,0.8571428571428571,0.14285714285714285,0.0,0.9810526315789474,1.0,0.9905263157894737,0.07999999999999996,0.92,0.20416666666666666,0.275,0.7057565789473684,0.0,0.4859681493960301,0.0,42.38952683607365,"Not mine own fears, nor the prophetic soul
Of the wide world dreaming on things to come,
Can yet the lease of my true love control,
say, a prompt
Post-Conciliar call], meet me with an argument – what I
mean? -nor did God's foresight prevent this from being conceived;
not only is fear alive in us and therefore our
hearts cannot ask but that it be grounded upon Him.
For such was his gift unto heaven: Yet do too
heed lest evil appear once more among you! So far
have they shown by these great miracle men their false
godliness,—before man hath known them so well (for let him
live,) who has had both good sense as we see
therein present!"" —The last half"
